"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | 222 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Restoration, Exploration and Transformation: How Youth Engage Character.AI Chatbots for Feels, Fun and Finding themselves","https://arxiv.org/html/2604.15340"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","","https://www.arxiv.org/pdf/2412.14190v3"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","A Longitudinal Randomized Control Study of Companion Chatbot Use: Anthropomorphism and Its Mediating Role on Social Impacts","https://arxiv.org/pdf/2509.19515"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","How AI and Human Behaviors Shape Psychosocial Effects of Extended Chatbot Use: A Longitudinal Randomized Controlled Study","https://arxiv.org/pdf/2503.17473"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","","https://www.arxiv.org/pdf/2603.01319"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush | PolyBuzz / HiWaifu / Linky | HiWaifu | Friend","official/social evidence | product matrix | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Playing Games with My Heart: An Evaluation of AI Companion Apps","https://arxiv.org/html/2605.08093v1"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Negotiating Digital Identities with AI Companions: Motivations, Strategies, and Emotional Outcomes | Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","https://dl.acm.org/doi/10.1145/3772318.3791473"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","","Mental Health Impacts of AI Companions","https://arxiv.org/html/2509.22505v2"
"main research","ai_companion_research","research paper","9296ca4515d269b2b9da4a7d86e34e55","linked","linked","已关联","Character.AI / Replika / Chai | 222 | Limitless | Known | Bee / Limitless","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","[2506.12605] The Rise of AI Companions: How Human-Chatbot Relationships Influence Well-Being","https://arxiv.org/pdf/2506.12605"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","Kindroid / Nomi / Blush | Soul App","product matrix | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Research on the relationship between virtual social interaction and the degree of loneliness based on algorithm matching technologies: A quantitative analysis on the SOUL APP-A virtual social software for strangers - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC11614230/"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","Slowly","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Are Dating App Algorithms Making Men Lonely and Does This Present a Public Health Concern? - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC12012395/"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-02-12T00:00:00.000Z","Digital social contacts predict reduced loneliness in chronic depression: an exploratory longitudinal study | European Archives of Psychiatry and Clinical Neuroscience | Springer Nature Link","https://link.springer.com/article/10.1007/s00406-025-02179-6"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-03-04T00:00:00.000Z","Hyper-Connectivity and Loneliness: A Thematic Analysis of Digital Relationships in the Modern World | Contemporary Family Therapy | Springer Nature Link","https://link.springer.com/article/10.1007/s10591-026-09779-x"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Is a random human peer better than a highly supportive chatbot in reducing loneliness over time? - ScienceDirect","https://www.sciencedirect.com/science/article/pii/S0022103126000417?dgcid=rss_sd_all"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Too vulnerable to resist: Problematic use of dating apps associated with social appearance anxiety, social interaction anxiety, and rejection sensitivity","https://www.sciencedirect.com/science/article/abs/pii/S0747563225000135"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-01-12T00:00:00.000Z","Loneliness mediates the association between addictive social media use and mental health in university students in Germany and Israel | Journal of Public Health | Springer Nature Link","https://link.springer.com/article/10.1007/s10389-025-02669-w"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-04-24T11:51:46.000Z","A Safety-Enhanced and Trust-Aware Recommendation Framework for Travel Companion Matching","https://www.mdpi.com/2078-2489/17/5/406"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","222","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Social media use, online experiences, and loneliness among young adults: A cohort study - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC12220285/"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-01-12T07:13:07.000Z","Frontiers | Pathways of long-term AI virtual companion app use on users' attachment emotions: a case study of Chinese users","https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2025.1687686/full"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","Kindroid / Nomi / Blush","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-03-30T06:53:59.000Z","Frontiers | Assessing a facilitated social network intervention for health outcomes in lonely and socially isolated people: the pragmatic, cluster-randomized PALS trial","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2026.1701579/full"
"main research","offline_loneliness_research","research paper","c133b8071cd7d5b2d099da1a7219cb7c","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Digital companionship: The interplay of conversational AI, loneliness, social anxiety, and quality of life among young adults - ScienceDirect","https://www.sciencedirect.com/science/article/pii/S0001691826002684?dgcid=rss_sd_all"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","linked","linked","已关联","Friend | Bumble Bee","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/1830043/000183004326000018/bmbl-ex991prxq42025.htm"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1649009/000149315225019126/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1803901/000119312526058146/talk-ex99_1.htm"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ea028122301ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1859199/000121390026026662/ea028122301ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","linked","linked","已关联","Tinder Live Events","funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/891103/000089110326000020/mtch8-k20260203ex991.htm"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","pltkq42025earningspresen","https://www.sec.gov/Archives/edgar/data/1828016/000182801626000009/pltkq42025earningspresen.htm"
"main research","consumer_ai_financial_reports","financial report","ee6d5a2fa2bbd16ae026315981182b87","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1610601/000119312526112578/d115842dex991.htm"
