"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Kindroid / Nomi / Blush","product matrix","已关联到主表、时间线或官方/社媒证据。","","Research on the relationship between virtual social interaction and the degree of loneliness based on algorithm matching technologies: A quantitative analysis on the SOUL APP-A virtual social software for strangers - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC11614230/"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Slowly","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Are Dating App Algorithms Making Men Lonely and Does This Present a Public Health Concern? - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC12012395/"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Tinder Live Events | Bumble Bee","funding timeline","已关联到主表、时间线或官方/社媒证据。","","Dating Applications versus Meeting Face-to-Face: What Is Better for Romantic Relationship Quality?","https://www.mdpi.com/2076-0760/13/10/541"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Known","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-08-19T00:00:00.000Z","The KIND Challenge community intervention to reduce loneliness and social isolation, improve mental health, and neighbourhood relationships: an international randomized controlled trial","https://link.springer.com/article/10.1007/s00127-024-02740-z"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Kindroid / Nomi / Blush","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-03-30T08:16:06.000Z","Frontiers | Assessing a facilitated social network intervention for health outcomes in lonely and socially isolated people: the pragmatic, cluster-randomized PALS trial","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2026.1701579/full"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","In-person and virtual social interactions improve well-being during the COVID-19 pandemic","https://www.sciencedirect.com/science/article/pii/S2451958824000885"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Where Is Social Connection Most Needed in Daily Life? - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC12442750/"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Known","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-01-06T00:00:00.000Z","Impacts of mobility and social networks on social activity-travel participation using location-based social network data","https://link.springer.com/article/10.1007/s11116-025-10706-6"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2026-03-04T00:00:00.000Z","Hyper-Connectivity and Loneliness: A Thematic Analysis of Digital Relationships in the Modern World | Contemporary Family Therapy | Springer Nature Link","https://link.springer.com/article/10.1007/s10591-026-09779-x"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Tinder Live Events","funding timeline","已关联到主表、时间线或官方/社媒证据。","2025-02-04T00:00:00.000Z","From Anxiety to Contentment: The Role of Multiple Mediations and Privacy Concerns in the Transition from the FOMO to the JOMO Among Dating App Users","https://www.mdpi.com/2076-328X/15/2/168"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","2025-09-04T00:00:00.000Z","Social Interactions and Loneliness in Daily Life: A Study of Younger Adults and Cognitively Diverse Older Adults - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC12407244/"
"main research","offline_loneliness_research","research paper","fef2afb3ed0adbe889f3ab34893c97db","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-03-26T06:25:40.000Z","What accompanies companionship? Reassessing personal networks and loneliness among young and older adults - ScienceDirect","https://www.sciencedirect.com/science/article/abs/pii/S0378873326000195"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","linked","linked","已关联","Friend | Bumble Bee","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/1830043/000183004326000018/bmbl-ex991prxq42025.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1803901/000119312526058146/talk-ex99_1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1649009/000149315225019126/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1610601/000119312526112578/d115842dex991.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","linked","linked","已关联","Tinder Live Events","funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/891103/000089110326000020/mtch8-k20260203ex991.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/2058584/000149315226006949/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1649009/000149315226024073/ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Ea028122301ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1859199/000121390026026662/ea028122301ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","cerenceaiq4fy25pressrele","https://www.sec.gov/Archives/edgar/data/1768267/000162828025053169/cerenceaiq4fy25pressrele.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","EX-99.1","https://www.sec.gov/Archives/edgar/data/1597835/000119312526120643/cmcm-ex99_1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Tm268570d1 ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1737339/000110465926026674/tm268570d1_ex99-1.htm"
"main research","consumer_ai_financial_reports","financial report","8d8bcb6a23c356f5dc18d8e4a18bc0bc","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ea028293401ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1738758/000121390026032637/ea028293401ex99-1.htm"
"main research","app_market_reports","financial report","e61345ed3fbeb1a203e5edb4b8e5f709","linked","linked","已关联","Known | Tinder Live Events","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/891103/000089110326000020/mtch8-k20260203ex991.htm"
"main research","app_market_reports","financial report","e61345ed3fbeb1a203e5edb4b8e5f709","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Document","https://www.sec.gov/Archives/edgar/data/317788/000162828025031557/form8-kxexhibit991q4fy2025.htm"
"main research","app_market_reports","financial report","e61345ed3fbeb1a203e5edb4b8e5f709","linked","linked","已关联","Friend | Bumble Bee","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Document","https://www.sec.gov/Archives/edgar/data/1830043/000183004326000018/bmbl-ex991prxq42025.htm"
"main research","app_market_reports","financial report","e61345ed3fbeb1a203e5edb4b8e5f709","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Ea028293401ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1738758/000121390026032637/ea028293401ex99-1.htm"
"main research","app_market_reports","financial report","e61345ed3fbeb1a203e5edb4b8e5f709","unlinked-review","background-source","背景留档","","","更像研究、榜单、市场规模或方法论来源，用于背景判断，不直接升级为产品。","","Tm2610721d1 ex99 1.htm","https://www.sec.gov/Archives/edgar/data/1814423/000110465926037392/tm2610721d1_ex99-1.htm"
"main research","app_market_reports","financial report","e61345ed3fbeb1a203e5edb4b8e5f709","linked","linked","已关联","Character.AI / Replika / Chai | Kindroid / Nomi / Blush","official/social evidence | product matrix","已关联到主表、时间线或官方/社媒证据。","","Ea023373501ex99 1 cheer.htm","https://www.sec.gov/Archives/edgar/data/1738758/000121390025021912/ea023373501ex99-1_cheer.htm"
